评价时间,2025-01-11 17:21:15,2024-12-09 11:44:54,2024-12-09 11:44:15,2024-11-21 09:03:07,2024-10-08 10:53:28,2024-10-06 16:22:36,2024-06-18 09:54:10,2024-06-16 10:45:30,2024-06-12 19:55:45,2024-06-09 11:14:33,2024-06-03 19:28:47,2024-06-03 17:42:20,2024-05-30 14:54:43,2024-05-28 19:57:44,2024-05-22 13:48:40,2024-05-17 16:15:14,2024-05-10 13:16:09,2024-04-26 10:52:40,2024-04-18 17:35:02,2024-04-10 16:01:43
评价内容,果然没让我失望，非常专业，负责，过程中老师也耐心的回答我的疑虑，老师给我讲了很多，时间上也是按照我的要求，保证质量，提前给我的，值得推荐！,好,好,挺不错的，质量不错，没有想到还有这么靠谱的的啦！之前比较担心能不能准时的，结果还是非常按约定时间给的，真的太用心了,毕业作业被打回好几次，被导师师说了一通，自己改的完全不行时间有点急，通过朋友找到了学长，学长加急给我熬夜修改，真的很感动，改的质量也非常的好，现在已经顺利通过了。感谢学长，特意来给学长好评。,必须给好评，说实话的这次的topic有点难，我自己不太有把握，真的是老师帮大忙了，最后拿到的essay都相当的神速和满意，谢谢哈,老师讲课很详细，有问题解决很及时，非常满意，感谢,合作愉快,资料很全，不错,可真是不错了,老师讲课很详细，听了两节课，期末应付没问题了,老师太厉害了，考的灰常满意，下次再来,第三次来了，老师还是一如既往的负责，做的非常满意，值得信赖，还会来找点的,不错,谢谢支持,很愉快的交易,学长极为认真负责，有问题也会及时沟通，力求给兄弟姐妹最清晰、最生动的讲解。,找老师辅导的，老师提前备了课，讲课很流利，讲的很仔细，有疑问随时解答，听了两节课，收获很大，谢谢,第二次来了，老师实力没得说，都是按我的要求来做的，结果非常满意，下次需要再来,学业顺利
化学,钇见氢城,https://www.goofish.com/item?id=856707191228&categoryId=50023914,12人想要,167浏览,chem答疑 | 个人答疑F导 留学生 化学 有机金属化学 F导 有机化学，大学化学 普通化学均可 organic chemistry clayden 化学生物学CHEM3121 化学生物学(高级)CHEM3921 药物设计与开发 PCOL3012 药物设计与开发(高级)PCOL3912 药理学基础PCOL2021 从分子到治疗 MCHM3001 从分子到治疗(高级)MCHM39 

化学,钇见氢城,https://www.goofish.com/item?id=855519114216&categoryId=50023914,14人想要,154浏览,chem答疑 | 个人答疑F导 留学生 化学 有机金属化学 F导985博士在读留学生指导答疑 有机化学，大学化学 普通化学均可 organic chemistry clayden  化学生物学CHEM3121 化学生物学(高级)CHEM3921 药物设计与开发 PCOL3012 药物设计与开发(高级)PCOL3912 药理学基础PCOL2021 从分子到治疗 MCHM3001 从分子到治疗(高级)MCHM3901 化学基础 1A CHEM1011 化学基础1B CHEM1012 药物化学跨学科项目MCHM3888 科学跨学科项目SCPU3001 合成化学 CHEM3118 机理 合成 反应式 鉴别 有机化学等等期中期末作//业考//试补习答疑F导  展开

化学,钇见氢城,https://www.goofish.com/item?id=856186385214&categoryId=50023914,10人想要,151浏览,chem | 留学生 化学 有机金属化学 指导 有机化学，大学化学 普通化学均可 organic chemistry clayden 化学生物学CHEM3121 化学生物学(高级)CHEM3921 药物设计与开发 PCOL3012 药物设计与开发(高级)PCOL3912 药理学基础PCOL2021 从分子到治疗 MCHM3001 从分子到治疗(高级)MCHM3901 化学基础 1A CHEM1011 化学基础1B CHEM1012 药物化学跨学科项目MCHM3888 科学跨学科项目SCPU3001 合成化学 CHEM3118  

化学,钇见氢城,https://www.goofish.com/item?id=855996032300&categoryId=50023914,14人想要,190浏览,985有机化学硕，高分子化学博。主要从事天然产物全合成研究和功能性高分子材料研究。 （1）可进行小分子化合物或者高分子材料的核磁谱图（包括1H NMR氢谱、13C NMR碳谱、DEPT、二维核磁COSY等）、FT-IR红外和质谱等谱图解析，未知化合物结构鉴定难度高收费稍高； （2）投稿论文和毕业论文等科研用图（主要Origin和chemdraw）的绘制； （3）可协助论文中化合物结构鉴定部分内容的写作。  价格根据难易程度和需求决定，核磁谱图范围，红外和质谱，绘图  诚信为本，服务至您满意为止！  

化学,钇见氢城,https://www.goofish.com/item?id=868599736077&categoryId=50023914,1人想要,58浏览,分子动力学模拟，分子对接，低价分子动力学模拟计算代做，分子动力学模拟，分子动力学模拟教学，Gromacs代做；MM/PBSA结合自由能计算，蛋白缺失氨基酸残基修复  1. 专业运行蛋白+小分子动力学模拟； 模拟可得指标：RMSD、RMSF 、HBONDS Rg 、sasa  2. MM/PBSA结合自由能计算，可分解主要残基贡献值  3. 有需要的话可免费帮助画图，图谱可直接用于发表或汇报，可免费帮提取构象  4. 可开发票  5. 已帮助多人发表SCI 分子对接，蛋白-蛋白对接，同源模建，虚拟筛选，分子动力学模拟 分子动力学可以做RMSD，RMSF，氢键作用等基础分析，也可以做轨迹分析生成MP4动画。 Pymol作图，静电势能分析，蛋白突变位点分析。  展开

化学,钇见氢城,https://www.goofish.com/item?id=866367067147&categoryId=50023914,0人想要,68浏览,"医药分析答疑 生信分析 SC1 留学生生信分析，sci指导，D生信分析，指导思路，辅导返修 生信分析医学留学生生物信息学咨询 留学生指导/研究计划专攻生信、生物统计学、生物医药、生物信息学、pythonAl化学、卷积神经网络、matlab求解、数据可视化(D了、vega)、数据分析、数据库设计、网页设计、蛋白组学，代谢组学、基因测序、病理生理分析、生物化学与分子生物学、药理学、生态学、微生物学、免疫学、基因工程、药物化学、有机化学、核磁解析、药物分析、药用植物学、同源建模、虛拟筛选、分子对接等科目留学生生物化学类相关课业，问题解惑，另外实验技能类相关问题指导，科研成果作图等 生物化学，分子生物学，微生物学，细胞生物学，生物学导论，动物学，植物学，基础化学，营养学 实验类统计分析作图:荧光定量PCR,蛋白免疫印迹(western blot) ，基因家族分析，药代动力学(PK) 需要的来找我 个人在做，专业更靠谱，实力接单！！！  展开"

化学,钇见氢城,https://www.goofish.com/item?id=860489604095&categoryId=50023914,4人想要,134浏览,chem答疑 | 个人答疑指导 留学生 化学 有机金属化学 指导 有机化学，大学化学 普通化学均可 organic chemistry clayden 化学生物学CHEM3121 化学生物学(高级)CHEM3921 药物设计与开发 PCOL3012 药物设计与开发(高级)PCOL3912 药理学基础PCOL2021 从分子到治疗 MCHM3001 从分子到治疗(高级)MCHM3901 化学基础 1A CHEM1011 化学基础1B CHEM1012 药物化学跨学科项目MCHM3888 科学跨学科项目SCPU3001 合成化学 CHEM3118 机理 合成 反应式 鉴别 有机化学等等期中期末作//业考//试补习答疑辅导 985博士在读个人在做，保高芬，保售后，不讲故事，能接就是有把握，精力有限不接中介单子  展开

化学,钇见氢城,https://www.goofish.com/item?id=855625076777&categoryId=50023914,13人想要,174浏览,化工博士fu导sci化学材料环境方向。可提供指导但不限于：本科硕士博士毕业·lw甫导；保研/考博/留学咨询；sci/ei/中文核心咨询；小抡文/大1un文修改·甫导等  985博士在读，目前科研院搞科研，个人已发表SCI二十余篇，我擅长的领域一区二区top均可，只接擅长领域，个人非中介，只认准此号。 

化学,钇见氢城,https://www.goofish.com/item?id=855489772086&categoryId=50023914,12人想要,188浏览,留学生化学tutor英国化学tutor，英国化学本科化学有机化学，生物无机化学，化学代谢，生物科技，分子生物学，免疫学，基因工程，膜生物学，生物能源，生物物理化学，生物有机化学，立体化学，微生物生理学和激素，蛋白质化学，生物化学工具与技术，分子与计算生物学等等 元素有机化学、天然有机化学、有机固体化学、有机合成化学、有机光化学、物理有机化学、生物有机化学、立体化学、理论有机化学和有机分析化学。 化学热力学、化学动力学、结构化学、量子化学、胶体与界面化学、催化学、热化学、光化学、电化学，磁化学，高能化学，计算化学，晶体化学 中文不接 

化学,钇见氢城,https://www.goofish.com/item?id=860137684313&categoryId=50023914,19人想要,135浏览,留学生指导化学答疑，化学PHD实力强 留学生化学tutor英国化学tutor，英国化学本科化学有机化学，生物无机化学，化学代谢，生物科技，分子生物学，免疫学，基因工程，膜生物学，生物能源，生物物理化学，生物有机化学，立体化学，微生物生理学和激素，蛋白质化学，生物化学工具与技术，分子与计算生物学等等 元素有机化学、天然有机化学、有机固体化学、有机合成化学、有机光化学、物理有机化学、生物有机化学、立体化学、理论有机化学和有机分析化学。 化学热力学、化学动力学、结构化学、量子化学、胶体与界面化学、催化学、热化学、光化学、电化学，磁化学，高能化学，计算化学，晶体化学 中文不接 

化学,钇见氢城,https://www.goofish.com/item?id=860363361885&categoryId=50023914,1人想要,119浏览,"留学生化学期中期末课程习题解答考//试指//导补//习，有机化学 材料化学 物理化学 化学绘图，有机化学 CHEM0005 Chemical Foundations化学基础 CHEM0006 Chemical Skills化学技能 CHEM0008 Basic Organic Chemistry基础有机化学 CHEM0009 Basic Physical Chemistry基础物理化学 CHEM0013 Basic Inorganic Chemistry基础无机化学 CHEM0014 Inorganic Chemistry无机化学 CHEM0016 Organic Chemistry有机化学 CHEM0019 Physical Chemistry物理化学 CHEM0030 Advanced Topics in Inorganic Chemistry无机化学高级专题 CHEM0034 Advanced Topics in Organic Chemistry有机化学高级专题 CHEM0037 Advanced Topics in Physical Chemistry物理化学高级专题 CHEM0027 Chemical Literature化学文献 化学生物学 CHEM3121 化学生物学 CHEM3121 化学生物学 （高级）CHEM3921 化学1B（高级）化学1912 药物设计与开发 PCOL3012 药物设计与开发（高级） PCOL3912 药理学基础 PCOL2021 从分子到治疗 MCHM3001 从分子到治疗 （高级） MCHM3901 化学基础 1A CHEM1011 化学基础 1B CHEM1012 药物化学跨学科项目 MCHM3888 科学跨学科项目 SCPU3001 合成化学 CHEM3118 合成化学（高级）CHEM3918 无机化学 Organic and inorganic chemistr 物化Physical and Chemical 生化biochemical 生物微生物 Biological microbe 本人985化学博士时间精力有限，没有及时回复可以先留言说一下需求，是哪方面的？根据题量和难度定价,中介勿扰。  展开"

化学,钇见氢城,https://www.goofish.com/item?id=856601279110&categoryId=50023914,9人想要,182浏览,元素有机化学、天然有机化学、有机固体化学、有机合成化学、有机光化学、物理有机化学、生物有机化学、立体化学、理论有机化学和有机分析化学、高分子化学、高等无机化学、高等有机化学、无机材料化学、现代分离技术、仪器分析与技术 化学热力学、化学动力学、结构化学、量子化学、胶体与界面化学、催化学、热化学、光化学、电化学，磁化学，晶体化学，高能化学，计算化学等 1.Analytical chemistry—分析化学 2.Inorganic chemistry—无机化学 3.Orqanic chemistry—有机化学 4.Physical chemistry—物理化学 5.Biochemistry—生物化学 6.Theoretical chemistry—理论化学 7.pharmaceutical chemistry—药物化学 8.Environmental Chemistry—环境化学 9.Materials Chemistry—材料化学 essay exam quiz 指导答疑 欢迎学弟学妹咨询  展开

化学,钇见氢城,https://www.goofish.com/item?id=885120272595&categoryId=50023914,0人想要,5浏览,化学专业指导答疑解惑，有机化学，无机化学，物理化学，分析化学，大学化学，基础化学，食品生物化学，化工原理，化学反应工程，化工热力学，分离工程，结构力学，传热学等等～ 化工设计aspen代//做 aspen全流程模拟/换热器校核设计或指导 换热网络设计/水力学校核/塔优化设计 特种精馏设计/反应器设计，/动力学设计 python外部设计  个人在做，指导，答疑 诚信保证，欢迎咨询！ 

化学,钇见氢城,https://www.goofish.com/item?id=860150599220&categoryId=50023914,1人想要,103浏览,985博士学位，留学生化学指导。 元素有机化学、天然有机化学、有机固体化学、有机合成化学、有机光化学、物理有机化学、生物有机化学、立体化学、理论有机化学和有机分析化学、高分子化学、高等无机化学、高等有机化学、无机材料化学、现代分离技术、仪器分析与技术 化学热力学、化学动力学、结构化学、量子化学、胶体与界面化学、催化学、热化学、光化学、电化学，磁化学，晶体化学，高能化学，计算化学等 留学生and 化学 有机金属化学辅导 化学生物学CHEM3121 化学生物学（高级）CHEM3921 化学1B（高级）化学1912 药物设计与开发 PCOL3012 药物设计与开发（高级）PCOL3912 药理学基础PCOL2021 从分子到治疗MCHM3001 从分子到治疗（高级）MCHM3901 化学基础 1A CHEM1011 化学基础1B CHEM1012 药物化学跨学科项目MCHM3888 科学跨学科项目SCPU3001 合成化学CHEM3118 主打高质量高效率。 个人在做，中文勿扰。  展开

化学,钇见氢城,https://www.goofish.com/item?id=867976010876&categoryId=50023914,1人想要,57浏览,医学综述，医学meta分析+sci 医学临床研究，临床回顾性研究，综述，病例报告 医学研究zhi导 综述review， 病例回顾或病例报告 case report 擅长综述学科：医学，临床医学  SCI生信分析 医学相关生信思路+课题实验设计 医学综述sci 硕博科研计划书 研究生课题计划书等 覆盖医学（骨科，肾脏，内分泌，心血管，神内，等）肿瘤医学，中药，生物学，免疫学等 提供分析服务+课题设计  提供实验zhi导，基础知识答疑等  个人在做，高质量  展开

评价时间,2025-01-08 20:31:52,2025-01-08 11:39:17,2025-01-08 10:58:48,2024-12-29 10:58:55,2024-12-29 10:53:13,2024-12-27 13:27:29,2024-12-26 18:08:52,2024-12-12 08:21:45,2024-12-06 15:12:16,2024-11-02 14:47:02,2024-09-20 23:24:10,2024-09-19 09:38:22,2024-08-15 11:09:04,2024-08-07 11:52:03,2024-08-07 10:06:07,2024-07-15 16:35:07,2024-07-09 16:19:42,2024-07-09 15:29:42,2024-07-01 10:55:33,2024-06-30 17:32:52
评价内容,好,很厉害，下次有问题再来找您,好,好,好,同学推荐的润色，速度快，质量真的很高，超级无敌噼里啪啦满意,report写的很棒，以后需要还会再来,非常给力，从本科一直跟到现在，累积了一个学期的疑难问题，每次考前突击2节课，就解决全部问题,期中出分了，很满意，82％，优秀,实证分析的内容，自己一直搞不明白，找老师辅导来着，很满意，代码问题自己是一窍不通，找老师帮我做，做好再讲解一下，很满意，完全符合我的要求,很好,多次合作，速度非常快，这次因为忘了这个作业，只有2小时了，真的很急，但是老师还是提前给我了，一如既往的靠谱,该用户没有填写有效评价信息,分数刚出来，98%考的特别好，给个好评，真的太开心了,合作很多次了，发挥一如既往的稳定，真心感谢,态度很好，不仅帮我写了essay.还把写作思路帮我理了一下，对于文章我是真的累，心有余而力不足，感谢老师,写的我头大找的店家，把需求说好之后就没有管了，店家发给我看了，感觉很不错，稳了。,要的很急，只有两个小时，但是店主还是按时给我了，和同学对了答案是正确的，靠谱,水平高，按时交付，有问题也能及时处理，太满意了,满意
商科,hello8,https://www.goofish.com/item?id=765749047035&categoryId=50023914,9人想要,295浏览,英国澳洲留学生统计学，金融经济辅导 微宏观经济学，金融学，R语言，数据分析，数学，计量答疑，excel 比较擅长的科目：商务统计，微观经济，金融，会计，财务会计，市场营销，宏观经济，经济数学课业辅导 所有题保证都是自己在做 MCD2080 Business Statistics MCD2020 Microeconomic MCD2170 Finance MCD2150 Accounting for Manager MCD2160 Financial Accounting MCD205O Marketing MCD2130 Function and Application MCD2090 Macroeconomic MCD2140/550 Business Math 感兴趣的点“我想要”私聊我吧 985博士个人非中介！ 中文勿扰！  展开

商科,hello8,https://www.goofish.com/item?id=822809465306&categoryId=50023914,11人想要,103浏览,"助力FINN41715 Econometric Methods ~ 计量经济学方法，指导，答疑，DUN经济学金融学商科方向， 答疑辅导留学生金融 经济类 FINN40515 Advanced Financial Theory ~ 高级金融理论 FINN40615 Corporate Finance (MSc Finance) ~ 企业金融 FINN41215 Bank Management FINN43515 Banking and Financial Intermediation , FINN436 Behavioural and Neurofinance 行为与神经金融 FINN43415 Capital Market Development 资本市场发展FINN43415 FINN41515 Climate Finance助力，quiz, FINN40715 Derivative Markets 衍生品市场 FINN41415 Fintech Regulations 金融科技法规 FINN41615 Financial Modelling and Business Forecasting 财务建模和业务预测 FINN41315 Financial Technologies I 金融科技I FINN43715 Financial Technologies II 金融科技II FINN40215 Financial Risk Management 金融风险管理 ECON40915 International Financial Economics 国际金融经济学 FINN42815 International Study Visit 。 FINN41915 Islamic Banking and Finance FINN41815 Islamic Capital Markets ， FINN42015 Islamic Law and Financial Transactions ， FINN40815 Market Microstructure 市场微观结构 FINN40915 Mergers, Acquisitions and Corporate Restructuring 合并、收购和公司重组财务 FINN40415 Portfolio Management 投资组合管理 FINN43915 Private Equity and Wealth Management ， FINN43815 Python for Finance FINN40115 Security Analysis 安全分析  展开"

商科,hello8,https://www.goofish.com/item?id=800502998169&categoryId=50023914,10人想要,172浏览,BUSS1020 定量商业分析期末final辅导 没把握搞定的UU们约啦 BUSS1000 商业的未来 BUSS1020 定量商业分析 BUSS1030 会计、商业和社会 BUSS1040 商业决策经济学 BUSS2000 BUSS5220 BUSS5221 FASS3333 FASS3999 INFS5002 IBUS1101 IBUS2103 ECOS2001 ECOS3006 ECON6600 ECOS3997 EDGU1003 QBUS6600 QBUS1040 MKTG6007 MKTG6001 MKTG5001 

商科,hello8,https://www.goofish.com/item?id=807696531775&categoryId=50023914,4人想要,114浏览,英国格拉斯哥大学URBAN5115 URBAN5037开发者流程 LAW5173房地产测量师的财产法 URBAN5039房地产市场 URBAN5115房地产测量师开发评估 URBAN5091专业实践 道德和管理 URBAN5040房地产估价与评估 URBAN5001高级房地产估价和评估 URBAN5038房地产金融与投资 ACCFIN1003~金融1 ACCFIN1004~财务会计1 ACCFIN1017~会计专业 ACCFIN2018~统计分析与方法 ACCFIN2022~税务 ACCFIN4001P~会计学文章 ACCFIN4012~金融市场与金融机构 ACCFIN4014~国际财务会计 LAW1001~商业法 MGT1005~管理概论   展开

商科,hello8,https://www.goofish.com/item?id=849491345428&categoryId=50023914,11人想要,53浏览,IBUS5003Global Business-Final Case Study Case Analysis buss1000 Future of Business 商业的未来 buss1040 Economics for Business Decision Making 商业决策经济学 buss5220 Responsible and Business Mindsets 负责任和商业心态 buss5221 Creative and analytical mindset 创造性和分析思维 buss5514 Foundation in Economics and Financial 经济金融基础 buss6002 Data Science in Business 商业数据科学 ibus1101 Global Business 全球业务 ibus2020 Chinese Economy and Business 中国经济与商业 ibus2103 International Risk Management 国际风险管理 ibus5003 Global business全球业务 ibus6003 Managing International Risk 管理国际风险 ibus6005 Ethical International Business Decision 道德国际商业决策 ibus6019 Strategic and Emerging Markets 战略和新兴市场 ibus6020 enterprise management in china 中国企业管理 ibus6110 管理认知与国际业务 ibus6666 数字全球化   985博士个人在做，只接有把握可以高质量完成的，可冲HD  展开

商科,hello8,https://www.goofish.com/item?id=810600003811&categoryId=50023914,8人想要,145浏览,留学生金融、经济、管理、exam quiz final ass指/导 考/试 作/业MKTG2112 MKTG1001 MKTG1002 MKTG3114MKTG3118 BUSS1030 BUSS1020 BUSS1000 BUSS1040 BANK3011 CLAW1001 CLAW1003 FINC2011 FINC2012 FINC3017 FINC3012 IBUS1101 IBUS1102 IBUS2101 ECON1001 ECON1002 ECON1003 ECMT1010 ECMT1020 ECMT2150 ECMT3130ECOS2001 ECOS2002 ECOS2025 ECOS3006ECOS3022 ECOS3997 金融 master of commerce finance 个人做，可接急单，985在读博，高质量保证，高效率，均分85+ 实力在线接，有需要的滴滴～  展开

商科,hello8,https://www.goofish.com/item?id=799391245636&categoryId=50023914,4人想要,168浏览,昆士兰大学BISM7221 Information Systems for Management 管理信息系统 excel assignment  Business process management(商业流程管理) Developing information systems(信息系统开发) Business analytics(商业分析) BISM1201 Transforming business with information systems 用信息系统转变业务 BISM2202 Data analysis and information management 数据分析和信息管理 BISM2206 Accounting information and software applications 会计信息和软件应用程序 BISM2207 Managing Business Data 管理业务数据 BISM3206 Machine Learning in Practice 实践中的机器学习 BISM3208 Business Information Systems and Analysis Capstone 商业信息系统和分析顶点 BISM3222 Information Analysis and System Design 信息分析和系统设计 BISM4203 Advanced Studies in Business Information Systems 商业信息高级研究系统 BISM7206 Information Retrieval and Management 信息检索和管理 BISM7208 Business Information System Capstone BISM7213 Securing Business Information 保护商业信息 BISM7216 Business Process Improvement 业务流程改进 BISM7217 Machine learning for analysis 用于分析的机器学习 BISM7221 Information Systems Governance and Assurance 信息系统治理和保证 BISM7233 Data Analytics for Business商业数据分析 BISM7255 Business Information Systems Analysis and Design 商业信息系统分析分析和设计 BISM7620 Cyber Security Risk Management and Controls 网络安全风险管理和控制 BISM7807 Operations Design 运营设计 BISM7808 Information Technology and Business Value 信息技术与商业价值  展开

商科,hello8,https://www.goofish.com/item?id=820367832815&categoryId=50023914,6人想要,105浏览,新南UNSW 市场营销答疑 MARK2012 营销基础 MARK2052 市场调研 MARK2053 营销传播和促销管理 MARK2071 国际和全球营销 MARK3054 营销分析和大数据 MARK3081 分销策略和零售渠道 MARK3082 战略营销 MARK3085 数字营销和网络分析 MARK3087 客户分析 MARK3088 产品分析 MARK3092 品牌管理 MARK5700 营销要素 MARK5810 营销传播与推广 MARK5811 应用营销研究 MARK5814 数字营销 MARK5816 服务营销管理 MARK5821 品牌管理 MARK5822 营销分析工具 MARK5826 产品分析 MARK5827 客户分析 MARK5828 广告分析 MARK5829 定价分析 MARK5830 营销分析项目 MARK8995 市场营销中的商业研究方法 985在读博实力助攻 欢迎滴滴 擅长quiz、assignment、exam、report、essay、final 中介勿扰！白菜勿扰！中介勿扰！！！  展开

商科,hello8,https://www.goofish.com/item?id=824306570837&categoryId=50023914,9人想要,88浏览,Unsw新南威尔士商科辅导FINS2618 quiz FINS1613 商业金融 FINS2615 中级业务金融 FINS2618 资本市场和机构 FINS2624投资组合管理 FINS3614资产管理 FINS3616国际商务金融 FINS3623风险投资 FINS3625应用企业融资 FINS3630银行财务管理 FINS3631 财务规划的个人风险、保险和退休金 FINS3635 期权、期货和风险管理等 金融经济类科目留学生作&业，测验，答疑，考&试辅导按工作量定价，确保质量。 

商科,hello8,https://www.goofish.com/item?id=801341506318&categoryId=50023914,11人想要,212浏览,昆士兰MGTS7601 Managing Organizational Behavior 管理组织行为可辅可岱 MGTS1301 MGTS1601 MGTS2604 MGTS2607 MGTS3301 MGTS3603 MGTS7301 MGTS7601 MGTS7604 MGTS7608 MGTS7610 MGTS7611 MGTS7612 MGTS7621 MKTG1501 MKTG2501 MKTG2508 

商科,hello8,https://www.goofish.com/item?id=854407976064&categoryId=50023914,1人想要,11浏览,康奈尔大学管理答疑 MGMT 5010 - 数据建模 MGMT 5020 - 管理报告 MGMT 5080 - 运营管理 MGMT 5090 - 策略 MGMT 5110 - 财务建模 MGMT 5225 - 系统和分析 MGMT 5240 - 宏观经济理论 MGMT 5245 - 管理经济学 MGMT 5260 - 高级企业融资 MGMT 5640 - 创业精神 MGMT 5680 - 管理沟通 MGMT 5700 - 领导力 MGMT 5830 - 投资 MGMT 6000 - 实习职业规划 MGMT 6001 - 行业实习 I MGMT 6220 - 营销策略 MGMT 6820 - 谈判 NBA 5060 - 财务报表分析 NBA 5390 - 领导力概况  本人985博士个人，高质量完成，可冲HD!  展开

